Judul,Date,Link
"[SALAH] “Modus Menghabisi Ustadz, disuntik covid-19 sampai mati”","April 6, 2020",https://turnbackhoax.id/2020/04/06/salah-modus-menghabisi-ustadz-disuntik-covid-19-sampai-mati/
[SALAH] Mantan Manajer RAPP dan Istri Terpapar COVID-19,"April 6, 2020",https://turnbackhoax.id/2020/04/06/salah-mantan-manajer-rapp-dan-istri-terpapar-covid-19/
[SALAH] Puncak Persebaran Virus Corona 4 April Hingga 18 April 2020,"April 6, 2020",https://turnbackhoax.id/2020/04/06/salah-puncak-persebaran-virus-corona-4-april-hingga-18-april-2020/
[SALAH] Video “Gereja minta di azankan corona ga aktif bila di dengarkan azan”,"April 5, 2020",https://turnbackhoax.id/2020/04/05/salah-video-gereja-minta-di-azankan-corona-ga-aktif-bila-di-dengarkan-azan/
[BERITA] Menara Jaringan Telekomunikasi 5G di Inggris Dibakar karena Hoax Virus Corona,"April 5, 2020",https://turnbackhoax.id/2020/04/05/berita-menara-jaringan-telekomunikasi-5g-di-inggris-dibakar-karena-hoax-virus-corona/
[BERITA] Pasien positif Covid -19 di RST Latumeten Ambon masih dalam perawatan,"April 5, 2020",https://turnbackhoax.id/2020/04/05/berita-pasien-positif-covid-19-di-rst-latumeten-ambon-masih-dalam-perawatan/
[SALAH] Video “ITALIA bergema takbir aamiin”,"April 5, 2020",https://turnbackhoax.id/2020/04/05/salah-video-italia-bergema-takbir-aamiin/
"[SALAH] Poster Gubernur Lampung “Hari Kamis, Tgl 7 April 2020 Kami Menutup Akses Masuk Gerbang Bakauheni”","April 5, 2020",https://turnbackhoax.id/2020/04/05/salah-poster-gubernur-lampung-hari-kamis-tgl-7-april-2020-kami-menutup-akses-masuk-gerbang-bakauheni/
[SALAH] Gambar “Dalam Bayang-Bayang Luhut” Sampul Majalah Tempo,"April 5, 2020",https://turnbackhoax.id/2020/04/05/salah-gambar-dalam-bayang-bayang-luhut-sampul-majalah-tempo/
[SALAH] Foto “Dampak 16 Hari Lockdown di Italia”,"April 5, 2020",https://turnbackhoax.id/2020/04/05/salah-foto-dampak-16-hari-lockdown-di-italia/
[SALAH] Foto “Lihatlah  Kebiadapan Israel Ini”,"April 4, 2020",https://turnbackhoax.id/2020/04/04/salah-foto-lihatlah-kebiadapan-israel-ini/
[SALAH] “Pak Jokowi Yang Nyuruh Orang Tidak Sholat Jum’at”,"April 4, 2020",https://turnbackhoax.id/2020/04/04/salah-pak-jokowi-yang-nyuruh-orang-tidak-sholat-jumat/
[SALAH] Pembunuhan Massal Berkedok Corona,"April 4, 2020",https://turnbackhoax.id/2020/04/04/salah-pembunuhan-massal-berkedok-corona/
[SALAH] KFC Memberikan 1 Bucket Ayam Gratis Perayaan Ulang Tahun Ke 68,"April 4, 2020",https://turnbackhoax.id/2020/04/04/salah-kfc-memberikan-1-bucket-ayam-gratis-perayaan-ulang-tahun-ke-68/
[SALAH] Jokowi Korupsi 59 Triliun di Tengah Wabah Corona,"April 4, 2020",https://turnbackhoax.id/2020/04/04/salah-jokowi-korupsi-59-triliun-di-tengah-wabah-corona/
[SALAH] Italia Tidak Bisa Mengontrol Virus dan Mengucapkan Selamat Tinggal kepada Dunia,"April 4, 2020",https://turnbackhoax.id/2020/04/04/salah-italia-tidak-bisa-mengontrol-virus-dan-mengucapkan-selamat-tinggal-kepada-dunia/
"[SALAH] Video “Italian millionaire terjun Dari bagunan, karena keluarga nya semua kena virus corona”","April 4, 2020",https://turnbackhoax.id/2020/04/04/salah-video-italian-millionaire-terjun-dari-bagunan-karena-keluarga-nya-semua-kena-virus-corona/
[FALSE] Picture of “In Italy they throw their money on the streets”,"April 3, 2020",https://turnbackhoax.id/2020/04/03/false-picture-of-in-italy-they-throw-their-money-on-the-streets/
[SALAH] Seperti Inilah Bentuk Corona Yang Berhasil Difoto Dan Diperbesar Ilmuwan India,"April 3, 2020",https://turnbackhoax.id/2020/04/03/salah-seperti-inilah-bentuk-corona-yang-berhasil-difoto-dan-diperbesar-ilmuwan-india/
[SALAH] “Pengumuman Dia Masih Punya Stok Malu”,"April 3, 2020",https://turnbackhoax.id/2020/04/03/salah-pengumuman-dia-masih-punya-stok-malu/
"[SALAH] Terlibat Pembuatan COVID-19 di China, FBI Menangkap Profesor Harvard","April 3, 2020",https://turnbackhoax.id/2020/04/03/salah-terlibat-pembuatan-covid-19-di-china-fbi-menangkap-profesor-harvard/
[SALAH] Cuitan “giliran saya tweet sadpost sepi”,"April 3, 2020",https://turnbackhoax.id/2020/04/03/salah-akun-palsu-susi-pudjiastuti-giliran-saya-tweet-sadpost-sepi/
[SALAH] Rakyat Italia Buang Duit ke Jalan karena Sudah Tidak Berguna Akibat Virus COVID-19,"April 3, 2020",https://turnbackhoax.id/2020/04/03/salah-rakyat-italia-buang-duit-ke-jalan-karena-sudah-tidak-berguna-akibat-virus-covid-19/
[SALAH] Gratis Layanan Netflix Selama Tiga Bulan Karena Kerja Dari Rumah,"April 3, 2020",https://turnbackhoax.id/2020/04/03/salah-gratis-layanan-netflix-selama-tiga-bulan-karena-kerja-dari-rumah/
[SALAH] Video “Ini lockdown di Spanyol”,"April 3, 2020",https://turnbackhoax.id/2020/04/03/salah-video-ini-lockdown-di-spanyol/
[SALAH] “jakarta menjadi daerah paling banyak terinfeksi virus covid-19 karena salah pilih gubernur”,"April 3, 2020",https://turnbackhoax.id/2020/04/03/salah-jakarta-menjadi-daerah-paling-banyak-terinfeksi-virus-covid-19-karena-salah-pilih-gubernur/
[SALAH] “Untuk mengalahkan virus korona adalah mengambil lebih banyak makanan alkali yang berada di atas tingkat pH virus”,"April 3, 2020",https://turnbackhoax.id/2020/04/03/salah-untuk-mengalahkan-virus-korona-adalah-mengambil-lebih-banyak-makanan-alkali-yang-berada-di-atas-tingkat-ph-virus/
[SALAH] Video “Azan PERTAMA di SPANYOL Setelah 500 Tahun dilarang”,"April 2, 2020",https://turnbackhoax.id/2020/04/02/salah-video-azan-pertama-di-spanyol-setelah-500-tahun-dilarang/
"[SALAH] “Sekeluarga Kena Corona, Tinggal di Bintaro Sektor 2”","April 2, 2020",https://turnbackhoax.id/2020/04/02/salah-sekeluarga-kena-corona-tinggal-di-bintaro-sektor-2/
[SALAH] Bill Gates akan meluncurkan kapsul implan manusia untuk melawan Virus Corona,"April 2, 2020",https://turnbackhoax.id/2020/04/02/salah-bill-gates-akan-meluncurkan-kapsul-implan-manusia-untuk-melawan-virus-corona/
[FALSE] Video of “lockdown in Spain”,"April 2, 2020",https://turnbackhoax.id/2020/04/02/false-picture-of-lockdown-in-spain/
"[SALAH] Pemerintah Stop Layanan KRL, MRT, LRT, dan Transjakarta di Jabodetabek Mulai 2 April 2020","April 2, 2020",https://turnbackhoax.id/2020/04/02/salah-pemerintah-stop-layanan-krl-mrt-lrt-dan-transjakarta-di-jabodetabek-mulai-2-april-2020/
[SALAH] Enam Penumpang Kapal di Pelabuhan Samudera Terduga Positif Corona,"April 2, 2020",https://turnbackhoax.id/2020/04/02/salah-enam-penumpang-kapal-di-pelabuhan-samudera-terduga-positif-corona/
"[RILIS PERS] Launching AyoLawanCOVID19.ID, Gerakan Masyarakat Melawan COVID-19","April 2, 2020",https://turnbackhoax.id/2020/04/02/rilis-pers-launching-ayolawancovid19-id-gerakan-masyarakat-melawan-covid-19/
[SALAH] “Ternyata virus corona dapat diobati dengan  cara berendam di AIR LAUT”,"April 2, 2020",https://turnbackhoax.id/2020/04/02/salah-ternyata-virus-corona-dapat-diobati-dengan-cara-berendam-di-air-laut/
[SALAH] Foto “Hababina Rizieq sudah menjadi tangan kanan yang mulia Baginda Donald Trump”,"April 1, 2020",https://turnbackhoax.id/2020/04/01/salah-foto-hababina-rizieq-sudah-menjadi-tangan-kanan-yang-mulia-baginda-donald-trump/
"[SALAH] Video “Mampus dah tuh dep colector, td siang d grt kota”","April 1, 2020",https://turnbackhoax.id/2020/04/01/salah-video-mampus-dah-tuh-dep-colector-td-siang-d-grt-kota/
[SALAH] Warga Jakarta Saling Memberikan Semangat di Balkon Apartemen,"April 1, 2020",https://turnbackhoax.id/2020/04/01/salah-warga-jakarta-saling-memberikan-semangat-di-balkon-apartemen/
[SALAH] “China memang bener” jahat mengirim baju” bundle pakaian bekas di pakai orang” Yg sudah mati akibat virus”,"April 1, 2020",https://turnbackhoax.id/2020/04/01/salah-china-memang-bener-jahat-mengirim-baju-bundle-pakaian-bekas-di-pakai-orang-yg-sudah-mati-akibat-virus/
"[SALAH] Imigran China Sengaja Membawa Virus, Tujuannya Membasmi Rakyat +62","April 1, 2020",https://turnbackhoax.id/2020/04/01/salah-imigran-china-sengaja-membawa-virus-tujuannya-membasmi-rakyat-62/
[SALAH] Uap Air Panas Dapat Membunuh Virus Corona,"April 1, 2020",https://turnbackhoax.id/2020/04/01/salah-uap-air-panas-dapat-membunuh-virus-corona/
[SALAH] Pasukan Tentara Membantu Melawan Virus Corona di New York,"April 1, 2020",https://turnbackhoax.id/2020/04/01/salah-pasukan-tentara-membantu-melawan-virus-corona-di-new-york/
[SALAH] Pelabuhan Merak-Bakauheni Tutup Pasca Persebaran Virus Corona,"Maret 31, 2020",https://turnbackhoax.id/2020/03/31/salah-pelabuhan-merak-bakauheni-tutup-pasca-persebaran-virus-corona/
[SALAH] “Info dari pasien yg sudah sembuh dari RS Persahabatan ..”,"Maret 31, 2020",https://turnbackhoax.id/2020/03/31/salah-info-dari-pasien-yg-sudah-sembuh-dari-rs-persahabatan/
[FALSE] Picture of “Stay home in India”,"Maret 31, 2020",https://turnbackhoax.id/2020/03/31/false-picture-of-stay-home-in-india/
[SALAH] Karantina Wilayah Di India,"Maret 31, 2020",https://turnbackhoax.id/2020/03/31/salah-karantina-wilayah-di-india/
[SALAH] Menaruh Amoxilin Dalam Tandon Air Dapat Menangkal Covid-19,"Maret 31, 2020",https://turnbackhoax.id/2020/03/31/salah-menaruh-amoxilin-dalam-tandon-air-dapat-menangkal-covid-19/
[SALAH] “Jokowi anak kandung dari SULAMI”,"Maret 31, 2020",https://turnbackhoax.id/2020/03/31/salah-jokowi-anak-kandung-dari-sulami/
[SALAH] Universitas Brawijaya Kembalikan Uang Kuliah Akibat Persebaran Virus Corona,"Maret 31, 2020",https://turnbackhoax.id/2020/03/31/salah-universitas-brawijaya-kembalikan-uang-kuliah-akibat-persebaran-virus-corona/
"[SALAH] Penganut Islam Kristen, Yahudi dan Buddha Hadir di Selandia Baru Mengalunkan Asmaul Husna dan Kalimat Tauhid untuk Menghadapi Wabah Corona","Maret 31, 2020",https://turnbackhoax.id/2020/03/31/salah-penganut-islam-kristen-yahudi-dan-buddha-hadir-di-selandia-baru-mengalunkan-asmaul-husna-dan-kalimat-tauhid-untuk-menghadapi-wabah-corona/
"[SALAH] Efek Kejut Ciri Khas Gubernur, Angka Mayat Di Mark-Up","Maret 31, 2020",https://turnbackhoax.id/2020/03/31/salah-efek-kejut-ciri-khas-gubernur-angka-mayat-di-mark-up/
[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 21-27 Maret 2020,"Maret 31, 2020",https://turnbackhoax.id/2020/03/31/top-5-topik-teratas-periksa-fakta-mafindo-periode-21-27-maret-2020/
[FALSE] Video “In America there has been looting everywhere for fear of the corona virus”,"Maret 30, 2020",https://turnbackhoax.id/2020/03/30/false-video-in-america-there-has-been-looting-everywhere-for-fear-of-the-corona-virus/
[SALAH] Foto “penguburan Jenazah ibu kandung Presiden Joko Widodo meninggal dunia karena Serangan Virus Corona”,"Maret 30, 2020",https://turnbackhoax.id/2020/03/30/salah-foto-penguburan-jenazah-ibu-kandung-presiden-joko-widodo-meninggal-dunia-karena-serangan-virus-corona/
[SALAH] Mulai Senin 30 Maret Kota Makassar lockdown lokal untuk mencegah penyebaran Covid-19.,"Maret 30, 2020",https://turnbackhoax.id/2020/03/30/salah-mulai-senin-30-maret-kota-makassar-lockdown-lokal-untuk-mencegah-penyebaran-covid-19/
[SALAH] Foto “59 Orang Jemaat Gereja Tew4s Minum Dettol demi Cegah C0R0NA”,"Maret 30, 2020",https://turnbackhoax.id/2020/03/30/salah-foto-59-orang-jemaat-gereja-tew4s-minum-dettol-demi-cegah-c0r0na/
[SALAH] Foto “kumpulan untuk mengakhiri COVID-19 di Cleveland hari ini #EndCOVID”,"Maret 30, 2020",https://turnbackhoax.id/2020/03/30/salah-foto-kumpulan-untuk-mengakhiri-covid-19-di-cleveland-hari-ini-endcovid/
[SALAH] Kompensasi Listrik oleh PLN Karena Work From Home,"Maret 30, 2020",https://turnbackhoax.id/2020/03/30/salah-kompensasi-listrik-oleh-pln-karena-work-from-home/
"[SALAH] “ISTANA : TIDAK ADA LOCK DOWN DAERAH,  KEPALA DAERAH YANG MEMBUAT ATURAN SENDIRI, AKAN DI KENAKAN SANKSI”","Maret 30, 2020",https://turnbackhoax.id/2020/03/30/salah-istana-tidak-ada-lock-down-daerah-kepala-daerah-yang-membuat-aturan-sendiri-akan-di-kenakan-sanksi/
[FALSE] Picture of “March to End COVID-19 in Cleveland today #EndCOVID”,"Maret 30, 2020",https://turnbackhoax.id/2020/03/30/false-picture-of-march-to-end-covid-19-in-cleveland-today-endcovid/
[SALAH] Bukit Tinggi Segera Lockdown,"Maret 29, 2020",https://turnbackhoax.id/2020/03/29/salah-bukit-tinggi-segera-lockdown/
[SALAH] Video “Di india Lockdown buntutnya rusuh”,"Maret 29, 2020",https://turnbackhoax.id/2020/03/29/salah-di-india-lockdown-buntutnya-rusuh/
[FALSE] “India Lockdown Failed!!” Video,"Maret 29, 2020",https://turnbackhoax.id/2020/03/29/false-india-lockdown-failed-video/
[SALAH] Video “Di Amerika sudah terjadi penjarahan di mana2 karena ketakutan akan virus corona”,"Maret 29, 2020",https://turnbackhoax.id/2020/03/29/salah-video-di-amerika-sudah-terjadi-penjarahan-di-mana2-karena-ketakutan-akan-virus-corona/
[SALAH] Foto “Mayat Mamak palsu jokowi kagak diterima bumi”,"Maret 29, 2020",https://turnbackhoax.id/2020/03/29/salah-foto-mayat-mamak-palsu-jokowi-kagak-diterima-bumi/
"[SALAH] Kim Jong Un Mengenakan Kemeja Putih Bertuliskan “Bersih, Merakyat, Kerja Nyata”","Maret 28, 2020",https://turnbackhoax.id/2020/03/28/salah-kim-jong-un-mengenakan-kemeja-putih-bertuliskan-bersih-merakyat-kerja-nyata/
[SALAH] Jembatan Suramadu Bebas dari Aktivitas Orang dan Kendaraan (Ditutup),"Maret 28, 2020",https://turnbackhoax.id/2020/03/28/salah-jembatan-suramadu-ditutup/
[SALAH] Larangan Keluar Rumah Karena Puncak Penyebaran Virus Corona,"Maret 28, 2020",https://turnbackhoax.id/2020/03/28/salah-larangan-keluar-rumah-karena-puncak-penyebaran-virus-corona/
[SALAH] “Seorang bayi perempuan lahir di rs Uruguay dengan tangan tertutup seperti orang berdoa menempel”,"Maret 28, 2020",https://turnbackhoax.id/2020/03/28/salah-seorang-bayi-perempuan-lahir-di-rs-uruguay-dengan-tangan-tertutup-seperti-orang-berdoa-menempel/
[SALAH] Pelintiran Konteks Foto APD Hasil Ekspor Korea bertulisan “Made Indonesia”,"Maret 28, 2020",https://turnbackhoax.id/2020/03/28/salah-pelintiran-konteks-foto-apd-hasil-ekspor-korea-bertulisan-made-indonesia/
[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 14-20 Maret 2020,"Maret 28, 2020",https://turnbackhoax.id/2020/03/28/top-5-topik-teratas-periksa-fakta-mafindo-periode-14-20-maret-2020/
[SALAH] “salah satu solusi untuk virus ini adalah secangkir teh sederhana”,"Maret 28, 2020",https://turnbackhoax.id/2020/03/28/salah-salah-satu-solusi-untuk-virus-ini-adalah-secangkir-teh-sederhana/
[SALAH] Foto “Italia. Tidak ada lagi ruang yang tersedia di rumah sakit. #CoronavirusLockdown”,"Maret 28, 2020",https://turnbackhoax.id/2020/03/28/salah-foto-italia-tidak-ada-lagi-ruang-yang-tersedia-di-rumah-sakit-coronaviruslockdown/
[SALAH] Tenaga Medis China Didatangkan Untuk Membantu Menangani Covid-19 di Indonesia,"Maret 27, 2020",https://turnbackhoax.id/2020/03/27/salah-tenaga-medis-china-didatangkan-untuk-membantu-menangani-covid-19-di-indonesia/
[SALAH] Kanika Kapoor Tularkan Virus Corona ke Pangeran Charles,"Maret 27, 2020",https://turnbackhoax.id/2020/03/27/salah-kanika-kapoor-tularkan-virus-corona-ke-pangeran-charles/
[FALSE] Photos of “Italy. No more spaces are available in hospitals. #CoronavirusLockdown”,"Maret 27, 2020",https://turnbackhoax.id/2020/03/27/false-photos-of-italy-no-more-spaces-are-available-in-hospitals-coronaviruslockdown/
"[SALAH] “Muncul Virus Baru di China Selain Corona, #Hantavirus”","Maret 27, 2020",https://turnbackhoax.id/2020/03/27/salah-muncul-virus-baru-di-china-selain-corona-hantavirus/
[SALAH] “Masuk Kota Sukabumi Harus Memiliki Surat Keterangan dari kepolisian domisili”,"Maret 27, 2020",https://turnbackhoax.id/2020/03/27/salah-masuk-kota-sukabumi-harus-memiliki-surat-keterangan-dari-kepolisian-domisili/
[SALAH] 5 Kecamatan di Lampung “Red Zone” COVID-19,"Maret 27, 2020",https://turnbackhoax.id/2020/03/27/salah-5-kecamatan-di-lampung-red-zone-covid-19/
[SALAH] “dampak virus COVID-19 hubungan suami istri jadi terancam”,"Maret 27, 2020",https://turnbackhoax.id/2020/03/27/salah-dampak-virus-covid-19-hubungan-suami-istri-jadi-terancam/
"[SALAH] Video “Sekor burung gergasi berbentuk manusia telah muncul di puncak bangunan Vatikan, Roma”","Maret 27, 2020",https://turnbackhoax.id/2020/03/27/salah-video-sekor-burung-gergasi-berbentuk-manusia-telah-muncul-di-puncak-bangunan-vatikan-roma/
[SALAH] Foto tweet KPK : “Anggota dpr dites corona malah positif korupsi anjing”,"Maret 26, 2020",https://turnbackhoax.id/2020/03/26/salah-foto-tweet-kpk-anggota-dpr-dites-corona-malah-positif-korupsi-anjing/
[SALAH] Foto “Gereja Bergamo Italia hari ini…”,"Maret 26, 2020",https://turnbackhoax.id/2020/03/26/salah-foto-gereja-bergamo-italia-hari-ini/
[FALSE] “Corona Mass graves in Italy”,"Maret 26, 2020",https://turnbackhoax.id/2020/03/26/false-corona-mass-graves-in-italy/
[SALAH] Daftar Zona Merah Daerah Terjangkit Virus Corona Oleh TNI,"Maret 26, 2020",https://turnbackhoax.id/2020/03/26/salah-daftar-zona-merah-daerah-terjangkit-virus-corona-oleh-tni/
[SALAH] Hanya Cicilan Nasabah yang Positif COVID-19 yang Dapat Ditangguhkan,"Maret 26, 2020",https://turnbackhoax.id/2020/03/26/hanya-cicilan-nasabah-yang-positif-covid-19-yang-dapat-ditangguhkan/
[SALAH] “kuburan massal buat korban #viruscorona di ITALIA”,"Maret 26, 2020",https://turnbackhoax.id/2020/03/26/salah-kuburan-massal-buat-korban-viruscorona-di-italia/
[SALAH] “Karna mati kena corona”,"Maret 26, 2020",https://turnbackhoax.id/2020/03/26/salah-karna-mati-kena-corona/
[BERITA] “LIPI Ungkap Teori Virus Corona Covid-19 Bukan Senjata Biologi”,"Maret 26, 2020",https://turnbackhoax.id/2020/03/26/berita-lipi-ungkap-teori-virus-corona-covid-19-bukan-senjata-biologi/
[SALAH] Foto “Presiden Joko Widodo di depan jenazah”,"Maret 25, 2020",https://turnbackhoax.id/2020/03/25/salah-foto-presiden-joko-widodo-di-depan-jenazah/
[SALAH] Saddam Hussein Mengatakan Amerika Mengancam Irak dengan Virus Corona,"Maret 25, 2020",https://turnbackhoax.id/2020/03/25/salah-saddam-hussein-mengatakan-amerika-mengancam-irak-dengan-virus-corona/
[SALAH] Pelintiran Konteks Foto Tri Rismaharini,"Maret 25, 2020",https://turnbackhoax.id/2020/03/25/salah-pelintiran-konteks-foto-tri-rismaharini/
"[SALAH] “OBAT YANG DIBELI JOKOWI DARI CINA KOMUNIS , SANGAT BERBAHAYA DAN BERAKIBAT KEMATIAN”","Maret 25, 2020",https://turnbackhoax.id/2020/03/25/salah-obat-yang-dibeli-jokowi-dari-cina-komunis-sangat-berbahaya-dan-berakibat-kematian/
"[SALAH] “Selain Jack Ma, Habib Rizieq Galang Dana Rp 500 M Lawan Corona”","Maret 25, 2020",https://turnbackhoax.id/2020/03/25/salah-selain-jack-ma-habib-rizieq-galang-dana-rp-500-m-lawan-corona/
[SALAH] Rekrutmen Relawan Penanganan Pasien Virus Corona Oleh Dokter Irna,"Maret 24, 2020",https://turnbackhoax.id/2020/03/24/salah-rekrutmen-relawan-penanganan-pasien-virus-corona-oleh-dokter-irna/
[SALAH] Foto Terakhir Dokter Hadio Berdiri Di Depan Pagar Temui Anak Sebelum Meninggal Karena Covid-19,"Maret 24, 2020",https://turnbackhoax.id/2020/03/24/salah-foto-terakhir-dokter-hadio-berdiri-di-depan-pagar-temui-anak-sebelum-meninggal-karena-covid-19/
[SALAH] APD dari China Dibeli dengan Uang Pribadi Prabowo,"Maret 24, 2020",https://turnbackhoax.id/2020/03/24/salah-apd-dari-china-dibeli-dengan-uang-pribadi-prabowo/
[SALAH] Video “Penerbangan dari Italia ke ethiopia. Semua penumpang dinyatakan positif”,"Maret 24, 2020",https://turnbackhoax.id/2020/03/24/salah-video-penerbangan-dari-italia-ke-ethiopia-semua-penumpang-dinyatakan-positif/
[SALAH] “Akun Twitter resmi Menteri Pendidikan dan Kebudayaan @NadimMakarim”,"Maret 24, 2020",https://turnbackhoax.id/2020/03/24/salah-akun-twitter-resmi-menteri-pendidikan-dan-kebudayaan-nadimmakarim/
[SALAH] Inggris Rusuh Akibat Lockdown,"Maret 24, 2020",https://turnbackhoax.id/2020/03/24/salah-inggris-rusuh-akibat-lockdown/
[SALAH] Peta Zona Merah Virus Corona Wilayah Purwokerto,"Maret 24, 2020",https://turnbackhoax.id/2020/03/24/salah-peta-zona-merah-virus-corona-wilayah-purwokerto/
[SALAH] Obat Avigan yang Dipesan Jokowi adalah Obat Pembunuh Janin,"Maret 24, 2020",https://turnbackhoax.id/2020/03/24/salah-obat-avigan-yang-dipesan-jokowi-adalah-obat-pembunuh-janin/
[SALAH] Warga Dihimbau Tak Melintas di Depan Toko Spectra Dikarenakan Adanya ODP Akibat Virus Corona,"Maret 24, 2020",https://turnbackhoax.id/2020/03/24/salah-warga-dihimbau-tak-melintas-di-depan-toko-spectra-dikarenakan-adanya-odp-akibat-virus-corona/
[SALAH] Virus Corona Adalah Sejenis “Jamur Atau Mould”,"Maret 24, 2020",https://turnbackhoax.id/2020/03/24/salah-virus-corona-adalah-sejenis-jamur-atau-mould/
